0.76 0.58 -0.428974
0.76 0.581 -0.428452
0.76 0.582 -0.429304
0.76 0.583 -0.429333
0.76 0.584 -0.429037
0.76 0.585 -0.431165
0.76 0.586 -0.432092
0.76 0.587 -0.430386
0.76 0.588 -0.432091
0.76 0.589 -0.43239
0.76 0.59 -0.433508
0.76 0.591 -0.435194
0.76 0.592 -0.433855
0.76 0.593 -0.434567
0.76 0.594 -0.43383
0.76 0.595 -0.436203
0.76 0.596 -0.434342
0.76 0.597 -0.434938
0.76 0.598 -0.436853
0.76 0.599 -0.436515
0.76 0.6 -0.437509
0.76 0.601 -0.4349
0.76 0.602 -0.436583
0.76 0.603 -0.436898
0.76 0.604 -0.436972
0.76 0.605 -0.437205
0.76 0.606 -0.438201
0.76 0.607 -0.438069
0.76 0.608 -0.435203
0.76 0.609 -0.438058
0.76 0.61 -0.436767
0.76 0.611 -0.43774
0.76 0.612 -0.437972
0.76 0.613 -0.437833
0.76 0.614 -0.437108
0.76 0.615 -0.43741
0.76 0.616 -0.43882
0.76 0.617 -0.439178
0.76 0.618 -0.439115
0.76 0.619 -0.438086
0.76 0.62 -0.438547
0.76 0.621 -0.436806
0.76 0.622 -0.439529
0.76 0.623 -0.440698
0.76 0.624 -0.440206
0.76 0.625 -0.438239
0.76 0.626 -0.439035
0.76 0.627 -0.436919
0.76 0.628 -0.437757
0.76 0.629 -0.438149
0.76 0.63 -0.436541
0.76 0.631 -0.43788
0.76 0.632 -0.436465
0.76 0.633 -0.436975
0.76 0.634 -0.437299
0.76 0.635 -0.438898
0.76 0.636 -0.435786
0.76 0.637 -0.436308
0.76 0.638 -0.433684
0.76 0.639 -0.435828
0.76 0.64 -0.436949
0.76 0.641 -0.43528
0.76 0.642 -0.434182
0.76 0.643 -0.435616
0.76 0.644 -0.43486
0.76 0.645 -0.432169
0.76 0.646 -0.43342
0.76 0.647 -0.434018
0.76 0.648 -0.432014
0.76 0.649 -0.433692
0.76 0.65 -0.431257
0.76 0.651 -0.432546
0.761 0.58 -0.427668
0.761 0.581 -0.428907
0.761 0.582 -0.428715
0.761 0.583 -0.429348
0.761 0.584 -0.430584
0.761 0.585 -0.432034
0.761 0.586 -0.432543
0.761 0.587 -0.434278
0.761 0.588 -0.432969
0.761 0.589 -0.435072
0.761 0.59 -0.433123
0.761 0.591 -0.434066
0.761 0.592 -0.433947
0.761 0.593 -0.435698
0.761 0.594 -0.435066
0.761 0.595 -0.437087
0.761 0.596 -0.437065
0.761 0.597 -0.436471
0.761 0.598 -0.434017
0.761 0.599 -0.437624
0.761 0.6 -0.438107
0.761 0.601 -0.43568
