0 -0.456075 0.0116826
1 -0.53097 0.00978328
2 -0.592659 0.00818254
3 -0.636572 0.00803354
4 -0.674966 0.00731266
5 -0.700021 0.00717113
6 -0.723355 0.0047456
7 -0.740719 0.00569017
8 -0.754555 0.00656791
9 -0.761671 0.00446482
10 -0.764853 0.00499342
11 -0.772231 0.00443303
12 -0.779227 0.00384628
13 -0.777187 0.00386461
14 -0.779617 0.00330934
15 -0.781493 0.00307621
16 -0.787348 0.00337263
17 -0.790619 0.00384143
18 -0.790547 0.00352967
19 -0.791806 0.00337566
20 -0.790809 0.00262409
21 -0.792056 0.00305374
22 -0.790703 0.00372496
23 -0.792767 0.00309206
24 -0.793069 0.00305855
25 -0.796969 0.00333016
26 -0.794173 0.00348174
27 -0.792383 0.00320003
28 -0.789308 0.00381038
29 -0.789288 0.00297687
30 -0.785683 0.00295839
31 -0.788699 0.00327322
32 -0.786021 0.00268428
33 -0.78193 0.00317111
34 -0.784506 0.00363362
35 -0.780953 0.0037083
36 -0.78079 0.00309352
37 -0.784585 0.00331802
38 -0.785325 0.00310031
39 -0.784107 0.00361653
40 -0.786465 0.00360448
41 -0.784108 0.00400759
42 -0.784227 0.00350399
43 -0.782796 0.00255118
44 -0.782287 0.00217572
45 -0.783195 0.00251156
46 -0.783618 0.00276095
47 -0.784709 0.00308734
48 -0.782576 0.00399865
49 -0.781229 0.00367654
50 -0.78397 0.00344957
51 -0.784348 0.00340248
52 -0.78665 0.00367129
53 -0.78691 0.0034704
54 -0.78555 0.0039816
55 -0.78565 0.0038892
56 -0.789069 0.00408153
57 -0.786607 0.00392027
58 -0.782569 0.0036374
59 -0.783038 0.00333052
60 -0.78394 0.00314756
61 -0.782797 0.00288295
62 -0.784273 0.00276568
63 -0.786334 0.00344373
64 -0.786158 0.00282153
65 -0.785554 0.00275421
66 -0.787636 0.00300918
67 -0.782975 0.00347859
68 -0.781258 0.00327067
69 -0.782809 0.00314635
70 -0.785505 0.00303095
71 -0.787071 0.00302735
72 -0.788819 0.00327544
73 -0.786446 0.00309224
74 -0.784539 0.00363392
75 -0.782715 0.0028071
76 -0.783663 0.00304559
77 -0.783655 0.00313894
78 -0.783512 0.0030951
79 -0.780838 0.00318792
80 -0.781844 0.00305594
81 -0.783196 0.00332582
82 -0.781383 0.00291074
83 -0.780141 0.00297722
84 -0.776521 0.00300985
85 -0.778318 0.00333184
86 -0.778087 0.00307873
87 -0.77673 0.00261128
88 -0.778198 0.00283518
89 -0.77657 0.00299408
90 -0.774155 0.00365223
91 -0.776016 0.00326409
92 -0.7751 0.00281618
93 -0.775798 0.0029701
94 -0.775047 0.00292644
95 -0.770328 0.00277172
96 -0.77036 0.0028231
97 -0.772627 0.00336529
98 -0.774226 0.00295483
99 -0.775677 0.00306345
100 -0.775949 0.00278369
101 -0.776148 0.00300719
102 -0.77891 0.0029381
103 -0.777538 0.0030316
104 -0.779533 0.00346208
105 -0.782357 0.00343408
106 -0.781395 0.00328142
107 -0.781855 0.00228625
108 -0.775017 0.00294496
109 -0.780654 0.00339174
110 -0.782098 0.00358293
111 -0.782719 0.00379884
112 -0.782551 0.00321401
113 -0.783883 0.00284057
114 -0.785964 0.00260787
115 -0.785272 0.00252941
116 -0.785201 0.0021138
117 -0.784711 0.00251934
118 -0.785046 0.00289196
119 -0.783805 0.00301805
120 -0.781966 0.00324237
121 -0.782288 0.002881
122 -0.782522 0.00363308
123 -0.782574 0.00357606
124 -0.782681 0.00313691
125 -0.78562 0.00294465
126 -0.785488 0.00329554
127 -0.786784 0.0031502
128 -0.785452 0.00272571
129 -0.783826 0.00260963
130 -0.785327 0.00312551
131 -0.782319 0.00277054
132 -0.782259 0.0026384
133 -0.782508 0.00305299
134 -0.783422 0.003689
135 -0.781099 0.00326755
136 -0.780167 0.002946
137 -0.779858 0.00315453
138 -0.77968 0.00296222
139 -0.780758 0.00274431
140 -0.78208 0.00325111
141 -0.782848 0.00305885
142 -0.781841 0.00288515
143 -0.782555 0.00311229
144 -0.779994 0.00263741
145 -0.781311 0.00320738
146 -0.783218 0.0027389
147 -0.779361 0.00289404
148 -0.7809 0.00242147
149 -0.781184 0.00222211
150 -0.778663 0.00311401
151 -0.782335 0.00285077
152 -0.780895 0.00298555
153 -0.780082 0.00238087
154 -0.783359 0.00212048
155 -0.785058 0.00189809
156 -0.783898 0.00230268
157 -0.784 0.00236893
158 -0.781953 0.00193446
