-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 3.67816e-05 3.61634e-05
-4.5625 4.5977e-05 4.52042e-05
-4.5375 2.75862e-05 1.99352e-05
-4.5125 9.1954e-05 6.7988e-05
-4.4875 0.000193103 0.000100015
-4.4625 0.000248276 0.000124291
-4.4375 0.000432184 0.000206716
-4.4125 0.000524138 0.000280528
-4.3875 0.00056092 0.000288883
-4.3625 0.00057931 0.000250935
-4.3375 0.000809195 0.000265215
-4.3125 0.000873563 0.000317497
-4.2875 0.000836782 0.00044737
-4.2625 0.00056092 0.000305941
-4.2375 0.000514943 0.000212385
-4.2125 0.000772414 0.00030342
-4.1875 0.00102989 0.000337844
-4.1625 0.0010023 0.000311691
-4.1375 0.00125057 0.000343503
-4.1125 0.00151724 0.00032243
-4.0875 0.00169195 0.000379523
-4.0625 0.00187586 0.000395808
-4.0375 0.00261149 0.000573329
-4.0125 0.00270345 0.000585538
-3.9875 0.00332874 0.000704626
-3.9625 0.0033931 0.00067122
-3.9375 0.0039908 0.000694936
-3.9125 0.00492874 0.000838521
-3.8875 0.00532414 0.000917437
-3.8625 0.00571954 0.000917877
-3.8375 0.00569195 0.000934814
-3.8125 0.00681379 0.00107858
-3.7875 0.00741149 0.000954174
-3.7625 0.00850575 0.000930244
-3.7375 0.00846897 0.000807328
-3.7125 0.00932414 0.000696111
-3.6875 0.00971034 0.000978038
-3.6625 0.00985747 0.0010418
-3.6375 0.0108874 0.00103191
-3.6125 0.0120552 0.00131144
-3.5875 0.0123218 0.00128369
-3.5625 0.013646 0.00115282
-3.5375 0.0148598 0.00104365
-3.5125 0.0142713 0.00111359
-3.4875 0.016092 0.00113758
-3.4625 0.0185011 0.00129997
-3.4375 0.0199724 0.00139858
-3.4125 0.0235586 0.00150814
-3.3875 0.0244966 0.00152074
-3.3625 0.0262161 0.00168953
-3.3375 0.028331 0.00167791
-3.3125 0.0301609 0.00172772
-3.2875 0.0325793 0.00165284
-3.2625 0.0342161 0.00188586
-3.2375 0.0342805 0.0016729
-3.2125 0.036331 0.00198962
-3.1875 0.0383172 0.00207883
-3.1625 0.0421701 0.00210206
-3.1375 0.0463816 0.00233153
-3.1125 0.048 0.00189862
-3.0875 0.0504276 0.00211476
-3.0625 0.0514207 0.00225547
-3.0375 0.0522483 0.00255141
-3.0125 0.0543448 0.00255066
-2.9875 0.0565793 0.0026202
-2.9625 0.0593471 0.00245235
-2.9375 0.0598621 0.00273767
-2.9125 0.062823 0.00233682
-2.8875 0.0653609 0.00267486
-2.8625 0.0705011 0.0028288
-2.8375 0.0719356 0.00289501
