0 0 0
1 5.87774 2.41919
2 -0.0256723 2.92915
3 0.450545 3.67648
4 4.93112 3.30711
5 -1.00409 3.48259
6 1.23949 3.05689
7 1.95337 3.56984
8 4.20766 2.04843
9 0.799972 3.51537
10 2.26768 2.70972
11 0.056423 2.98039
12 2.14068 2.31834
13 -0.417361 3.1394
14 -1.65021 2.18185
15 5.29399 3.16029
16 -3.10158 3.95774
17 4.34215 3.09031
18 -3.74334 2.80419
19 1.80339 3.28265
20 -1.5594 3.65354
21 7.12801 3.46583
22 3.56196 3.69457
23 2.91381 3.3892
24 -3.83296 2.84684
25 -1.02008 2.52067
26 2.05313 2.63783
27 -0.185151 3.13302
28 3.53217 3.16528
29 5.16082 3.36754
30 -3.93549 2.56645
31 -3.95832 3.26202
32 2.34644 4.21847
33 3.99768 3.08804
34 -5.77782 2.43924
35 1.03973 3.95059
36 3.25528 4.08527
37 -7.51191 3.28416
38 6.08686 3.49096
39 -6.60251 3.16637
40 -1.38055 2.57408
41 -0.228059 2.21446
42 5.053 3.12747
43 0.742741 2.76149
44 4.31445 4.16691
45 -3.53498 3.73555
46 3.19879 3.10408
47 -2.58714 2.47449
48 1.82986 2.23083
49 -4.85485 3.25585
50 -3.63309 3.13853
51 1.51631 3.00144
52 -1.62294 3.40625
53 3.5638 4.57918
54 -1.65621 2.71647
55 -4.59251 3.04319
56 -0.0747996 2.61571
57 1.671 2.82186
58 -1.28303 2.94859
59 -1.51857 2.87669
60 5.51292 3.22693
61 6.63559 3.00972
62 2.82627 3.44459
63 -4.82222 2.8778
64 0.541046 2.77818
65 0.354199 3.2179
66 -4.69415 2.70079
67 3.79628 2.84023
68 2.888 2.84866
69 3.31907 2.71462
70 -2.83064 3.56961
71 -4.58155 2.55251
72 -1.07587 3.4542
73 3.42339 2.80957
74 -1.91993 1.98078
75 -3.20733 2.77257
76 -1.10136 2.6059
77 -0.142034 3.27299
78 -1.0803 3.07782
79 1.40583 3.4353
80 -2.72282 3.06439
81 -1.48582 2.92765
82 3.82986 2.93546
83 -2.26453 3.22296
84 -0.267139 3.15578
85 -0.593986 3.48107
86 1.13204 3.45584
87 0.826147 2.8542
88 -1.24588 3.82521
89 0.392807 3.44822
90 -1.33791 2.60574
91 -2.58521 2.98888
92 1.94644 4.05665
93 0.111257 3.45879
94 0.880257 3.63186
95 -0.770877 2.71016
96 -1.44649 2.85005
97 5.93042 4.07566
98 5.7502 3.28658
99 1.45487 3.76006
100 0.946672 2.4728
101 1.52543 4.03726
102 -1.57834 3.4709
103 0.132128 3.46701
104 3.32147 2.976
105 2.25548 2.9355
106 -1.83586 3.824
107 3.87346 2.708
108 2.51625 2.88274
109 -0.919023 3.8017
110 -3.96482 4.00982
111 -2.48949 3.48749
112 -0.881593 3.86322
113 5.44251 2.98567
114 0.334698 3.03694
115 -0.483803 3.34597
116 -0.480398 4.0351
117 1.03213 2.70461
118 2.06156 3.7485
119 4.87114 2.86152
120 -0.00768986 3.08808
121 -1.39573 3.70121
122 2.29198 2.74752
123 4.38287 2.83341
124 3.23122 2.02123
125 2.65371 3.875
126 8.57748 3.13806
127 -6.86447 3.20046
128 -1.0814 2.61982
129 4.56183 4.1478
130 2.93566 2.96565
131 -4.43863 3.41996
132 3.61835 3.52856
133 0.728988 2.69358
134 6.7778 3.52717
135 -0.69155 3.32667
